Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
7.929999999999875,-96.98738983486503,32.900009739324986,5015.013076480383,-0.04836363307579882,37.94395293778833,90.01247372769132
7.939999999999875,-96.98737744854479,32.90000975385542,5015.681122073767,-0.0484026261213127,37.962521935839035,90.01247219323518
7.949999999999875,-96.98736507061079,32.90000976838655,5016.349136710874,-0.048441545303959964,37.981063926685465,90.01247063376964
7.959999999999875,-96.9873527010588,32.90000978291839,5017.017119378865,-0.048480390609042606,37.99957888753692,90.01246904941249
7.9699999999998745,-96.98734033988464,32.90000979745088,5017.6850690694455,-0.04851916202175508,38.01806679557946,90.01246744028168
7.979999999999874,-96.98732798708404,32.90000981198401,5018.352984769776,-0.04855785952705545,38.036527627975914,90.01246580649521
7.989999999999874,-96.9873156426528,32.900009826517774,5019.0208654726985,-0.04859648310977078,38.054961361865786,90.01246414817112
7.999999999999874,-96.98730330658668,32.900009841052125,5019.688710167644,-0.04863503275459769,38.0733679743653,90.01246246542745
8.009999999999874,-96.9872909788814,32.90000985558706,5020.356517847452,-0.048673508445969495,38.091747442567076,90.01246075838252
8.019999999999873,-96.98727865953275,32.900009870122545,5021.024287506098,-0.048711910168234236,38.11009974354038,90.01245902715455
8.029999999999873,-96.98726634853642,32.90000988465856,5021.692018138692,-0.048750237905562335,38.128424854331,90.01245727186182
8.039999999999873,-96.98725404588816,32.90000989919507,5022.359708739209,-0.04878849164193488,38.14672275196103,90.01245549262275
8.049999999999873,-96.98724175158368,32.90000991373208,5023.027358303896,-0.0488266713611561,38.16499341342893,90.01245368955585
8.059999999999873,-96.9872294656187,32.90000992826954,5023.694965831268,-0.048864777046918696,38.18323681570954,90.0124518627796
8.069999999999872,-96.98721718798889,32.900009942807436,5024.362530316436,-0.048902808682674645,38.20145293575387,90.01245001241263
8.079999999999872,-96.98720491868995,32.90000995734576,5025.030050759054,-0.04894076625176923,38.219641750489195,90.0124481385736
8.089999999999872,-96.98719265771757,32.90000997188446,5025.697526158771,-0.04897864973738088,38.23780323681883,90.01244624138126
8.099999999999872,-96.98718040506743,32.900009986423534,5026.3649555197835,-0.049016459122501264,38.25593737162227,90.0124443209544
8.109999999999872,-96.9871681607352,32.90001000096296,5027.032337838337,-0.049054194389955987,38.27404413175499,90.0124423774119
8.119999999999871,-96.98715592471649,32.9000100155027,5027.699672120896,-0.04909185552242539,38.292123494048404,90.01244041087271
8.129999999999871,-96.987143697007,32.90001003004274,5028.36695737052,-0.049129442502436775,38.310175435309894,90.01243842145581
8.139999999999871,-96.98713147760235,32.90001004458306,5029.034192589132,-0.049166955312271804,38.32819993232268,90.01243640928033
8.14999999999987,-96.98711926649817,32.90001005912363,5029.701376783195,-0.049204393934213934,38.34619696184578,90.01243437446534
8.15999999999987,-96.98710706369008,32.90001007366444,5030.368508960313,-0.04924175835020468,38.36416650061389,90.01243231713013
8.16999999999987,-96.9870948691737,32.90001008820545,5031.035588126949,-0.04927904854213971,38.38210852533756,90.0124302373939
